"date","no2","o3","so2","rh","co","pm2p5","pm10","datetime"
"4/22/2024 2:05:00 AM",40.758,0,27.374,60.076,0.124,3.545,12.345,2024-04-22 02:05:00
"4/22/2024 2:10:00 AM",40.452,0,27.616,59.921,0.142,5.369,40.732,2024-04-22 02:10:00
"4/22/2024 2:15:00 AM",42.946,0,29.037,60.261,0.108,4.076,18.835,2024-04-22 02:15:00
"4/22/2024 2:20:00 AM",43.608,0,30.012,60.553,0.101,4.585,40.143,2024-04-22 02:20:00
"4/22/2024 2:25:00 AM",43.098,0,28.468,60.501,0.093,4.019,24.898,2024-04-22 02:25:00
"4/22/2024 2:30:00 AM",41.455,0,26.038,60.303,0.092,3.543,19.061,2024-04-22 02:30:00
"4/22/2024 2:35:00 AM",40.485,0,26.597,60.132,0.095,4.033,22.141,2024-04-22 02:35:00
"4/22/2024 2:40:00 AM",41.765,0,27.775,60.091,0.128,7.68,77.809,2024-04-22 02:40:00
"4/22/2024 2:45:00 AM",41.718,0,29.004,60.121,0.138,4.823,21.771,2024-04-22 02:45:00
"4/22/2024 2:50:00 AM",41.325,0,28.149,60.084,0.125,4.226,19.452,2024-04-22 02:50:00
"4/22/2024 2:55:00 AM",43.569,0,32.566,60.28,0.108,5.826,45.708,2024-04-22 02:55:00
"4/22/2024 3:00:00 AM",47.058,0,37.148,60.603,0.096,4.83,42.389,2024-04-22 03:00:00
"4/22/2024 3:05:00 AM",47.982,0,36.484,60.693,0.099,5.753,51.195,2024-04-22 03:05:00
"4/22/2024 3:10:00 AM",47.896,0,38.194,60.611,0.101,5.666,48.975,2024-04-22 03:10:00
"4/22/2024 3:15:00 AM",47.177,0,36.641,60.54,0.1,5.729,43.101,2024-04-22 03:15:00
"4/22/2024 3:20:00 AM",46.551,0,36.637,60.32,0.093,5.431,41.73,2024-04-22 03:20:00
"4/22/2024 3:25:00 AM",46.493,0,35.683,60.249,0.086,5.155,28.956,2024-04-22 03:25:00
"4/22/2024 3:30:00 AM",45.674,0,34.348,60.152,0.085,5.714,29.446,2024-04-22 03:30:00
"4/22/2024 3:35:00 AM",44.472,0,32.962,59.822,0.095,6.034,35.832,2024-04-22 03:35:00
"4/22/2024 3:40:00 AM",42.503,0,28.257,59.468,0.085,5.325,22.318,2024-04-22 03:40:00
"4/22/2024 3:45:00 AM",42.578,0,29.984,59.322,0.136,8.92,67.512,2024-04-22 03:45:00
"4/22/2024 3:50:00 AM",43.602,0,32.125,59.515,0.109,9.994,87.483,2024-04-22 03:50:00
"4/22/2024 3:55:00 AM",43.811,0,33.284,59.572,0.108,8.437,50.313,2024-04-22 03:55:00
"4/22/2024 4:00:00 AM",44.182,0,32.857,59.64,0.109,8.554,44.64,2024-04-22 04:00:00
"4/22/2024 4:05:00 AM",44.675,0,34.926,59.768,0.105,9.415,52.478,2024-04-22 04:05:00
"4/22/2024 4:15:00 AM",46.718,0,35.934,60.268,0.106,12.289,131.825,2024-04-22 04:15:00
"4/22/2024 4:20:00 AM",47.711,0,38.417,60.664,0.112,14.393,408.129,2024-04-22 04:20:00
"4/22/2024 4:25:00 AM",48.609,0,39.309,60.979,0.116,16.498,427.266,2024-04-22 04:25:00
"4/22/2024 4:30:00 AM",47.707,0,40.895,61.024,0.132,18.118,358.933,2024-04-22 04:30:00
"4/22/2024 4:35:00 AM",45.282,0,36.437,60.775,0.126,14.959,368.972,2024-04-22 04:35:00
"4/22/2024 4:40:00 AM",45.96,0,37.001,60.877,0.118,16.082,786.636,2024-04-22 04:40:00
"4/22/2024 4:45:00 AM",47.518,0,41.35,61.151,0.121,17.58,1092.455,2024-04-22 04:45:00
"4/22/2024 4:50:00 AM",47.544,0,39.638,61.349,0.133,16.714,1599.2,2024-04-22 04:50:00
"4/22/2024 4:55:00 AM",48.558,0,41.578,61.776,0.128,16.193,1618.01,2024-04-22 04:55:00
"4/22/2024 5:00:00 AM",45.202,0,39.202,61.581,0.146,15.188,893.032,2024-04-22 05:00:00
"4/22/2024 5:05:00 AM",43.86,0,38.448,61.366,0.127,13.267,513.804,2024-04-22 05:05:00
"4/22/2024 5:15:00 AM",46.287,0,42.352,61.869,0.137,14.047,665.731,2024-04-22 05:15:00
"4/22/2024 5:20:00 AM",45.461,0,41.688,61.832,0.16,14.843,809.995,2024-04-22 05:20:00
"4/22/2024 5:25:00 AM",45.678,0,43.592,61.895,0.175,15.3,858.054,2024-04-22 05:25:00
"4/22/2024 5:30:00 AM",45.541,0,42.761,61.962,0.181,15.635,582.007,2024-04-22 05:30:00
"4/22/2024 5:35:00 AM",45.48,0,45.731,62.048,0.186,16.634,784.463,2024-04-22 05:35:00
"4/22/2024 5:40:00 AM",43.369,0,38.673,61.781,0.167,14.161,584.116,2024-04-22 05:40:00
"4/22/2024 5:45:00 AM",44.549,0,40.501,61.965,0.165,12.834,794.977,2024-04-22 05:45:00
"4/22/2024 5:50:00 AM",43.52,0,41.294,62.009,0.191,11.703,327.852,2024-04-22 05:50:00
"4/22/2024 5:55:00 AM",43.751,0,46.007,62.088,0.2,11.85,485.574,2024-04-22 05:55:00
"4/22/2024 6:00:00 AM",42.607,0,55.578,62.185,0.251,11.406,543.406,2024-04-22 06:00:00
"4/22/2024 6:05:00 AM",43.632,0,51.6,62.338,0.22,9.316,515.248,2024-04-22 06:05:00
"4/22/2024 6:10:00 AM",46.329,0,51.278,62.748,0.212,8.421,399.243,2024-04-22 06:10:00
"4/22/2024 6:15:00 AM",48.35,0,49.787,63.028,0.191,7.026,516.412,2024-04-22 06:15:00
"4/22/2024 6:20:00 AM",46.052,0,49.111,62.953,0.23,7.69,515.188,2024-04-22 06:20:00
"4/22/2024 6:25:00 AM",46.126,0,49.955,62.814,0.245,7.434,419.348,2024-04-22 06:25:00
"4/22/2024 6:30:00 AM",46.702,0,48.973,62.979,0.222,6.996,437.354,2024-04-22 06:30:00
"4/22/2024 6:35:00 AM",46.607,0,42.997,62.971,0.159,6.486,425.115,2024-04-22 06:35:00
"4/22/2024 6:40:00 AM",46.918,0,45.905,63.198,0.211,6.312,294.819,2024-04-22 06:40:00
"4/22/2024 6:45:00 AM",48.759,0,47.495,63.308,0.233,5.962,323.6,2024-04-22 06:45:00
"4/22/2024 6:50:00 AM",52.607,0,47.736,63.481,0.18,6.216,340.024,2024-04-22 06:50:00
"4/22/2024 6:55:00 AM",58.207,0,42.02,63.435,0.048,3.803,424.981,2024-04-22 06:55:00
"4/22/2024 7:00:00 AM",56.896,0,33.201,63.334,0,2.685,332.078,2024-04-22 07:00:00
"4/22/2024 7:05:00 AM",53.927,0,33.86,63.224,0.036,2.396,213.491,2024-04-22 07:05:00
"4/22/2024 7:10:00 AM",48.729,0,25.402,62.961,0,2.455,207.502,2024-04-22 07:10:00
"4/22/2024 7:15:00 AM",52.348,0,35.681,63.169,0.459,2.329,291.56,2024-04-22 07:15:00
"4/22/2024 7:20:00 AM",52.133,0,37.798,63.222,0.168,4.227,366.928,2024-04-22 07:20:00
"4/22/2024 7:25:00 AM",54.31,0,41.735,63.236,0.22,3.723,366.773,2024-04-22 07:25:00
"4/22/2024 7:30:00 AM",48.527,0,33.292,62.968,0.165,2.904,351.382,2024-04-22 07:30:00
"4/22/2024 7:35:00 AM",47.843,0,30.69,62.959,0.073,2.569,413.361,2024-04-22 07:35:00
"4/22/2024 7:40:00 AM",49.232,0,34.493,63.031,0.125,3.064,282.983,2024-04-22 07:40:00
"4/22/2024 7:45:00 AM",45.457,0,27.77,62.907,0.088,3.217,486.222,2024-04-22 07:45:00
"4/22/2024 7:50:00 AM",51.675,0,43.19,63.353,0.172,4.948,385.683,2024-04-22 07:50:00
"4/22/2024 7:55:00 AM",51.16,0,40.502,63.258,0.245,3.077,302.863,2024-04-22 07:55:00
"4/22/2024 8:00:00 AM",47.288,0,32.036,63.001,0.18,2.839,279.701,2024-04-22 08:00:00
"4/22/2024 8:05:00 AM",44.753,0,23.044,62.689,0.104,2.498,226.821,2024-04-22 08:05:00
"4/22/2024 8:10:00 AM",44.061,0,22.022,62.317,0.069,2.186,259.568,2024-04-22 08:10:00
"4/22/2024 8:15:00 AM",40.827,0,14.605,61.825,0.01,1.983,288.309,2024-04-22 08:15:00
"4/22/2024 8:20:00 AM",39.279,0,15.724,61.541,0.116,2.175,110.082,2024-04-22 08:20:00
"4/22/2024 8:25:00 AM",41.156,0,22.693,60.804,0.114,2.663,47.261,2024-04-22 08:25:00
"4/22/2024 8:30:00 AM",43.504,0,19.832,60.626,0.091,3.135,53.937,2024-04-22 08:30:00
"4/22/2024 8:35:00 AM",40.719,0,12.93,60.064,0.013,3.036,51.879,2024-04-22 08:35:00
"4/22/2024 8:40:00 AM",38.838,0,8.766,59.617,0,2.216,20.126,2024-04-22 08:40:00
"4/22/2024 8:45:00 AM",38.445,0,8.135,59.37,0.001,2.988,34.824,2024-04-22 08:45:00
"4/22/2024 8:50:00 AM",38.215,0,6.906,58.911,0,2.366,29.639,2024-04-22 08:50:00
"4/22/2024 8:55:00 AM",35.101,0,0.722,57.978,0,7.638,113.984,2024-04-22 08:55:00
"4/22/2024 9:00:00 AM",30.635,0,0,56.99,0,2.052,26.765,2024-04-22 09:00:00
"4/22/2024 9:05:00 AM",32.794,0,2.181,56.687,0.014,3.35,42.772,2024-04-22 09:05:00
"4/22/2024 9:10:00 AM",36.067,0,0.243,55.932,0,3.095,44.122,2024-04-22 09:10:00
"4/22/2024 9:15:00 AM",33.868,0,0,54.761,0,1.576,19.064,2024-04-22 09:15:00
"4/22/2024 9:20:00 AM",27.043,0,0,52.94,0,2.605,31.033,2024-04-22 09:20:00
"4/22/2024 9:25:00 AM",16.678,0,0,51.35,0.048,3.595,42.571,2024-04-22 09:25:00
"4/22/2024 9:30:00 AM",18.558,0,0,51.56,0,3.071,37.846,2024-04-22 09:30:00
"4/22/2024 9:35:00 AM",26.556,0,0,52.622,0,2.325,30.504,2024-04-22 09:35:00
"4/22/2024 9:40:00 AM",27.601,0,0,51.967,0,4.093,68.309,2024-04-22 09:40:00
"4/22/2024 9:45:00 AM",28.426,0,0,51.165,0,2.205,22.175,2024-04-22 09:45:00
"4/22/2024 9:50:00 AM",24.599,0,0,50.016,0,5.553,73.19,2024-04-22 09:50:00
"4/22/2024 9:55:00 AM",22.777,0,0,49.001,0,6.119,81.638,2024-04-22 09:55:00
"4/22/2024 10:00:00 AM",21.75,0,0,48.864,0,1.791,18.318,2024-04-22 10:00:00
"4/22/2024 10:05:00 AM",27.073,0,0,48.553,0.001,3.706,48.896,2024-04-22 10:05:00
"4/22/2024 10:10:00 AM",0,0,0,47.451,0,1.872,23.566,2024-04-22 10:10:00
"4/22/2024 10:15:00 AM",29.195,0,0,46.478,0,1.891,21.745,2024-04-22 10:15:00
"4/22/2024 10:20:00 AM",19.982,0,0,45.977,0,2.686,32.804,2024-04-22 10:20:00
"4/22/2024 10:25:00 AM",23.631,0,0,46.13,0,4.681,78.219,2024-04-22 10:25:00
"4/22/2024 10:30:00 AM",18.457,0,0,45.318,0,2.79,34.185,2024-04-22 10:30:00
"4/22/2024 10:35:00 AM",20.802,0,0,44.784,0,2.792,41.62,2024-04-22 10:35:00
"4/22/2024 10:40:00 AM",19.859,0,0,44.301,0,1.969,20.529,2024-04-22 10:40:00
"4/22/2024 10:45:00 AM",21.133,0,0,44.118,0,1.618,11.579,2024-04-22 10:45:00
"4/22/2024 10:50:00 AM",21.952,0,0,43.928,0,1.792,18.606,2024-04-22 10:50:00
"4/22/2024 10:55:00 AM",20.851,0,0,43.169,0.265,1.83,21.439,2024-04-22 10:55:00
"4/22/2024 11:00:00 AM",19.82,0,0,42.774,0.037,2.294,32.259,2024-04-22 11:00:00
"4/22/2024 11:05:00 AM",16.688,0,0,41.896,0,2.922,38.998,2024-04-22 11:05:00
"4/22/2024 11:10:00 AM",21.484,0,0,41.359,0,3.253,44.4,2024-04-22 11:10:00
"4/22/2024 11:15:00 AM",15.752,0,0,40.799,0,2.788,31.531,2024-04-22 11:15:00
"4/22/2024 11:20:00 AM",16.335,0,0,40.154,0,2.661,36.959,2024-04-22 11:20:00
"4/22/2024 11:25:00 AM",19.621,0,0,40.354,0,2.271,27.408,2024-04-22 11:25:00
"4/22/2024 11:30:00 AM",25.94,0,0,40.225,0,5.308,65.604,2024-04-22 11:30:00
"4/22/2024 11:35:00 AM",25.865,0,0,39.885,0,3.033,40.394,2024-04-22 11:35:00
"4/22/2024 11:40:00 AM",25.074,0,0,39.789,0,2.52,27.435,2024-04-22 11:40:00
"4/22/2024 11:45:00 AM",27.992,0,0,39.913,0.061,2.591,33.839,2024-04-22 11:45:00
"4/22/2024 11:50:00 AM",28.835,0,0,39.842,0,3.932,64.769,2024-04-22 11:50:00
"4/22/2024 11:55:00 AM",25.549,0,1.908,39.751,0,5.331,81.391,2024-04-22 11:55:00
"4/22/2024 12:00:00 PM",30.803,0,0,39.41,0,7.507,116.223,2024-04-22 12:00:00
"4/22/2024 12:05:00 PM",22.8,0,0,38.56,0,6.705,101.975,2024-04-22 12:05:00
"4/22/2024 12:10:00 PM",26.245,0,0,38.101,0,7.815,124.448,2024-04-22 12:10:00
"4/22/2024 12:15:00 PM",25.756,0,0,37.78,0,7.504,129.82,2024-04-22 12:15:00
"4/22/2024 12:20:00 PM",23.547,0,0,37.579,0,2.833,33.156,2024-04-22 12:20:00
"4/22/2024 12:25:00 PM",27.164,0,0,37.568,0,1.903,23.544,2024-04-22 12:25:00
"4/22/2024 12:30:00 PM",30.834,0,0,38.032,0,2.063,24.585,2024-04-22 12:30:00
"4/22/2024 12:35:00 PM",23.006,0,0,37.318,0,2.5,29.738,2024-04-22 12:35:00
"4/22/2024 12:40:00 PM",54.166,0,15.051,36.96,0.059,1.952,21.583,2024-04-22 12:40:00
"4/22/2024 12:45:00 PM",40.039,0,0,36.973,0,1.977,20.55,2024-04-22 12:45:00
"4/22/2024 12:50:00 PM",40.44,0,0,37.367,0,2.533,26.927,2024-04-22 12:50:00
"4/22/2024 12:55:00 PM",39.201,0,0,37.178,0.018,2.562,26.32,2024-04-22 12:55:00
"4/22/2024 1:00:00 PM",31.854,0,0,36.674,0.008,2.727,27.065,2024-04-22 13:00:00
"4/22/2024 1:05:00 PM",34.262,0,0,36.357,0,3.293,34.339,2024-04-22 13:05:00
"4/22/2024 1:10:00 PM",37.451,0,0,36.525,0.114,4.993,63.131,2024-04-22 13:10:00
"4/22/2024 1:15:00 PM",33.028,0,0,36.281,0.232,2.186,15.475,2024-04-22 13:15:00
"4/22/2024 1:20:00 PM",41.668,0,0,36.412,0.014,2.741,16.114,2024-04-22 13:20:00
"4/22/2024 1:25:00 PM",48.203,0,3.62,36.845,0.006,4.488,51.758,2024-04-22 13:25:00
"4/22/2024 1:30:00 PM",47.256,0,3.165,37.049,0.073,4.475,59.698,2024-04-22 13:30:00
"4/22/2024 1:35:00 PM",33.514,0,0,36.383,0.047,3.006,36.619,2024-04-22 13:35:00
"4/22/2024 1:40:00 PM",34.814,0,0,36.425,0.037,5.354,77.553,2024-04-22 13:40:00
"4/22/2024 1:45:00 PM",48.303,0,4.896,36.663,0.03,6.206,75.303,2024-04-22 13:45:00
"4/22/2024 1:50:00 PM",46.297,0,0,36.453,0.028,3.495,39.299,2024-04-22 13:50:00
"4/22/2024 1:55:00 PM",56.976,0,20.785,36.374,0.052,4.569,46.423,2024-04-22 13:55:00
"4/22/2024 2:30:00 PM",82.399,0,79.592,40.231,0.699,3.21,39.238,2024-04-22 14:30:00
"4/22/2024 3:10:00 PM",60.07,0,48.535,41.963,0.457,2.367,22.379,2024-04-22 15:10:00
"4/22/2024 5:20:00 PM",41.046,0,49.27,43.845,1.017,8.939,112.912,2024-04-22 17:20:00
"4/22/2024 5:25:00 PM",46.475,0,46.148,44.13,0.819,13.734,286.374,2024-04-22 17:25:00
"4/22/2024 5:30:00 PM",52.493,0,44.091,44.336,0.62,4.04,37.726,2024-04-22 17:30:00
"4/22/2024 5:35:00 PM",71.78,0,86.102,45.76,0.887,9.307,123.816,2024-04-22 17:35:00
"4/22/2024 5:40:00 PM",70.148,0,85.309,47.095,0.789,16.752,286.723,2024-04-22 17:40:00
"4/22/2024 5:45:00 PM",73.463,0,88.422,47.416,0.674,29.769,460.19,2024-04-22 17:45:00
"4/22/2024 5:50:00 PM",81.604,0,132.026,48.958,1.223,23.458,353.7,2024-04-22 17:50:00
"4/22/2024 5:55:00 PM",79.164,0,125.591,50.219,1.026,25.437,407.524,2024-04-22 17:55:00
"4/22/2024 6:00:00 PM",83.943,0,133.753,51.526,0.713,23.676,389.996,2024-04-22 18:00:00
"4/22/2024 6:10:00 PM",75.321,0,106.946,52.987,0.534,18.409,236.308,2024-04-22 18:10:00
"4/22/2024 6:15:00 PM",77.233,0,112.265,53.761,0.496,21.316,299.541,2024-04-22 18:15:00
"4/22/2024 6:20:00 PM",74.941,0,119.063,54.237,0.653,19.017,281.235,2024-04-22 18:20:00
"4/22/2024 6:25:00 PM",73.803,0,108.448,54.865,0.521,24.362,370.682,2024-04-22 18:25:00
"4/22/2024 6:30:00 PM",72.956,0,107.736,55.51,0.52,23.458,341.437,2024-04-22 18:30:00
"4/22/2024 6:35:00 PM",72.234,0,101.49,55.887,0.561,20.55,271.258,2024-04-22 18:35:00
"4/22/2024 6:40:00 PM",70.997,0,102.587,56.382,0.525,19.17,250.436,2024-04-22 18:40:00
"4/22/2024 6:45:00 PM",69.561,0,109.002,56.946,0.662,20.755,303.117,2024-04-22 18:45:00
"4/22/2024 6:50:00 PM",67.59,0,112.436,57.281,0.86,29.782,424.711,2024-04-22 18:50:00
"4/22/2024 6:55:00 PM",64.411,0,89.745,57.437,0.64,20.262,283.244,2024-04-22 18:55:00
"4/22/2024 7:00:00 PM",64.448,0,87.265,57.833,0.401,27.287,386.445,2024-04-22 19:00:00
"4/22/2024 7:05:00 PM",62.964,0,83.004,58.115,0.451,17.769,192.393,2024-04-22 19:05:00
"4/22/2024 7:10:00 PM",61.926,0,86.656,58.509,0.459,20.07,217.545,2024-04-22 19:10:00
"4/22/2024 7:15:00 PM",61.216,0,91.231,58.726,0.58,20.126,290.386,2024-04-22 19:15:00
"4/22/2024 7:20:00 PM",59.847,0,88.672,58.785,0.572,18.492,220.8,2024-04-22 19:20:00
"4/22/2024 7:25:00 PM",57.039,0,67.603,58.825,0.316,17.16,210.166,2024-04-22 19:25:00
"4/22/2024 7:30:00 PM",57.443,0,68.924,59.099,0.356,17.454,201.702,2024-04-22 19:30:00
"4/22/2024 7:35:00 PM",57.095,0,70.614,59.377,0.352,22.333,305.416,2024-04-22 19:35:00
"4/22/2024 7:40:00 PM",56.328,0,81.744,59.686,0.442,18.781,227.933,2024-04-22 19:40:00
"4/22/2024 7:45:00 PM",55.215,0,85.64,59.699,0.661,16.691,192.252,2024-04-22 19:45:00
"4/22/2024 7:50:00 PM",55.132,0,81.031,59.825,0.648,17.719,212.45,2024-04-22 19:50:00
"4/22/2024 7:55:00 PM",53.971,0,72.998,59.937,0.47,16.51,224.333,2024-04-22 19:55:00
"4/22/2024 8:00:00 PM",52.229,0,59.401,59.841,0.265,14.535,167.132,2024-04-22 20:00:00
"4/22/2024 8:05:00 PM",51.403,0,54.632,59.866,0.225,11.437,114.892,2024-04-22 20:05:00
"4/22/2024 8:10:00 PM",52.139,0,59.658,60.137,0.309,12.71,121.707,2024-04-22 20:10:00
"4/22/2024 8:15:00 PM",52.003,0,60.969,60.362,0.243,15.392,165.733,2024-04-22 20:15:00
"4/22/2024 8:20:00 PM",51.676,0,68.889,60.52,0.393,16.107,175.209,2024-04-22 20:20:00
"4/22/2024 8:25:00 PM",50.317,0,68.064,60.579,0.427,18.191,198.479,2024-04-22 20:25:00
"4/22/2024 8:30:00 PM",51.07,0,67.535,60.774,0.381,12.973,109.636,2024-04-22 20:30:00
"4/22/2024 8:35:00 PM",50.136,0,63.946,60.813,0.413,13.127,133.908,2024-04-22 20:35:00
"4/22/2024 8:40:00 PM",49.34,0,62.272,60.933,0.379,19.618,255.535,2024-04-22 20:40:00
"4/22/2024 8:45:00 PM",49.68,0,54.503,61.017,0.254,9.523,85.477,2024-04-22 20:45:00
"4/22/2024 8:50:00 PM",48.298,0,52.466,61.16,0.185,17.492,213.8,2024-04-22 20:50:00
"4/22/2024 8:55:00 PM",47.429,0,48.397,61.137,0.162,11.745,129.742,2024-04-22 20:55:00
"4/22/2024 9:00:00 PM",47.809,0,52.231,61.245,0.219,11.158,112.817,2024-04-22 21:00:00
"4/22/2024 9:05:00 PM",45.971,0,55.253,61.232,0.311,11.086,94.232,2024-04-22 21:05:00
"4/22/2024 9:10:00 PM",46.642,0,55.895,61.312,0.325,11.32,104.443,2024-04-22 21:10:00
"4/22/2024 9:15:00 PM",45.601,0,52.783,61.425,0.331,11.33,123.244,2024-04-22 21:15:00
"4/22/2024 9:20:00 PM",47.02,0,52.76,61.577,0.251,7.969,69.311,2024-04-22 21:20:00
"4/22/2024 9:25:00 PM",47.004,0,52.917,61.765,0.246,11.81,151.297,2024-04-22 21:25:00
"4/22/2024 9:30:00 PM",45.305,0,53.141,61.764,0.259,11.307,137.024,2024-04-22 21:30:00
"4/22/2024 9:35:00 PM",44.218,0,62.839,61.718,0.44,14.739,179.716,2024-04-22 21:35:00
"4/22/2024 9:40:00 PM",44.574,0,54.721,61.721,0.355,9.274,89.941,2024-04-22 21:40:00
"4/22/2024 9:45:00 PM",46.283,0,55.004,62.006,0.301,9.897,108.07,2024-04-22 21:45:00
"4/22/2024 9:50:00 PM",45.517,0,61.61,62.032,0.366,11.687,86.111,2024-04-22 21:50:00
"4/22/2024 9:55:00 PM",45.047,0,52.594,62.212,0.291,9.579,85.633,2024-04-22 21:55:00
"4/22/2024 10:00:00 PM",42.755,0,55.68,62.01,0.394,14.267,173.25,2024-04-22 22:00:00
"4/22/2024 10:05:00 PM",43.172,0,53.34,62.146,0.306,8.921,103.822,2024-04-22 22:05:00
"4/22/2024 10:10:00 PM",43.845,0,52.46,62.26,0.293,18.525,189.741,2024-04-22 22:10:00
"4/22/2024 10:15:00 PM",42.259,0,47.505,62.218,0.263,13.676,164.289,2024-04-22 22:15:00
"4/22/2024 10:20:00 PM",42.272,0,56.229,62.134,0.425,14.92,178.622,2024-04-22 22:20:00
"4/22/2024 10:25:00 PM",42.449,0,55.528,62.167,0.385,18.18,161.611,2024-04-22 22:25:00
"4/22/2024 10:30:00 PM",44.346,0,54.456,62.479,0.285,14.672,155.071,2024-04-22 22:30:00
"4/22/2024 10:35:00 PM",44.07,0,50.656,62.613,0.342,16.87,206.855,2024-04-22 22:35:00
"4/22/2024 10:40:00 PM",44.478,0,51.358,62.683,0.389,16.508,206.205,2024-04-22 22:40:00
"4/22/2024 10:45:00 PM",43.944,0,54.014,62.732,0.42,22.806,272.654,2024-04-22 22:45:00
"4/22/2024 10:50:00 PM",43.819,0,50.869,62.872,0.237,15.64,165.963,2024-04-22 22:50:00
"4/22/2024 10:55:00 PM",42.949,0,48.167,62.788,0.283,22.734,279.944,2024-04-22 22:55:00
"4/22/2024 11:05:00 PM",42.185,0,49.732,62.708,0.316,23.398,235.611,2024-04-22 23:05:00
"4/22/2024 11:10:00 PM",42.337,0,49.575,62.588,0.311,23.388,308.076,2024-04-22 23:10:00
"4/22/2024 11:15:00 PM",41.881,0,51.302,62.624,0.327,23.34,248.63,2024-04-22 23:15:00
"4/22/2024 11:20:00 PM",40.535,0,47.086,62.466,0.279,49.095,456.498,2024-04-22 23:20:00
"4/22/2024 11:25:00 PM",39.937,0,42.995,62.359,0.269,43.528,449.308,2024-04-22 23:25:00
"4/22/2024 11:30:00 PM",41.376,0,41.708,62.45,0.229,28.912,242.94,2024-04-22 23:30:00
"4/22/2024 11:35:00 PM",40.101,0,36.412,62.402,0.126,23.274,181.582,2024-04-22 23:35:00
"4/22/2024 11:40:00 PM",40.335,0,42.212,62.44,0.193,42.787,463.584,2024-04-22 23:40:00
"4/22/2024 11:45:00 PM",40.785,0,48.633,62.523,0.286,30.202,281.464,2024-04-22 23:45:00
"4/22/2024 11:50:00 PM",42.27,0,42.461,62.729,0.141,37.476,431.951,2024-04-22 23:50:00
"4/22/2024 11:55:00 PM",42.489,0,39.15,62.86,0.111,16.099,123.682,2024-04-22 23:55:00
"4/23/2024 12:00:00 AM",44.089,0,48.577,62.978,0.243,30.209,251.642,2024-04-23
"4/23/2024 12:05:00 AM",41.623,0,44.879,62.951,0.232,27.027,218.669,2024-04-23 00:05:00
"4/23/2024 12:10:00 AM",40.293,0,43.1,62.595,0.221,23.301,244.271,2024-04-23 00:10:00
"4/23/2024 12:15:00 AM",40.476,0,40.084,62.569,0.182,22.683,196.581,2024-04-23 00:15:00
"4/23/2024 12:20:00 AM",39.324,0,37.949,62.5,0.135,18.209,173.338,2024-04-23 00:20:00
"4/23/2024 12:25:00 AM",39.166,0,35.917,62.499,0.127,21.177,220.828,2024-04-23 00:25:00
"4/23/2024 12:30:00 AM",42.149,0,37.609,62.885,0.147,29.259,353.251,2024-04-23 00:30:00
"4/23/2024 12:35:00 AM",40.45,0,35.523,62.933,0.115,34.138,420.206,2024-04-23 00:35:00
"4/23/2024 12:40:00 AM",39.864,0,37.341,62.835,0.144,41.342,503.477,2024-04-23 00:40:00
"4/23/2024 12:45:00 AM",39.766,0,41.876,62.756,0.199,43.893,532.38,2024-04-23 00:45:00
"4/23/2024 12:50:00 AM",38.501,0,43.07,62.727,0.25,35.719,417.314,2024-04-23 00:50:00
"4/23/2024 12:55:00 AM",36.163,0,38.387,62.379,0.275,21.26,195.672,2024-04-23 00:55:00
"4/23/2024 1:00:00 AM",37.924,0,32.426,62.41,0.158,21.459,221.888,2024-04-23 01:00:00
"4/23/2024 1:05:00 AM",39.153,0,31.789,62.572,0.106,22.742,254.056,2024-04-23 01:05:00
"4/23/2024 1:10:00 AM",39.405,0,32.482,62.705,0.109,18.263,147.271,2024-04-23 01:10:00
"4/23/2024 1:20:00 AM",42.988,0,38.454,63.028,0.121,14.858,88.074,2024-04-23 01:20:00
"4/23/2024 1:25:00 AM",42.413,0,33.444,63.088,0.107,14.072,89.958,2024-04-23 01:25:00
"4/23/2024 1:30:00 AM",40.781,0,31.542,62.678,0.127,17.382,152.364,2024-04-23 01:30:00
"4/23/2024 1:35:00 AM",40.036,0,33.757,62.375,0.235,19.474,179.905,2024-04-23 01:35:00
"4/23/2024 1:40:00 AM",41.532,0,40.196,62.373,0.275,19.943,164.138,2024-04-23 01:40:00
"4/23/2024 1:45:00 AM",40.444,0,41.782,62.285,0.298,20.928,160.826,2024-04-23 01:45:00
"4/23/2024 1:50:00 AM",40.035,0,41.907,62.091,0.288,20.927,195.502,2024-04-23 01:50:00
"4/23/2024 1:55:00 AM",41.611,0,41.161,62.279,0.244,24.54,257.284,2024-04-23 01:55:00
"4/23/2024 2:00:00 AM",40.55,0,38.22,62.298,0.147,20.07,178.863,2024-04-23 02:00:00
"4/23/2024 2:05:00 AM",41.689,0,38.055,62.418,0.161,27.093,275.901,2024-04-23 02:05:00
"4/23/2024 2:10:00 AM",40.409,0,30.293,62.401,0.069,18.467,146.939,2024-04-23 02:10:00
"4/23/2024 2:15:00 AM",39.905,0,27.474,62.346,0.038,15.048,113.268,2024-04-23 02:15:00
"4/23/2024 2:20:00 AM",40.086,0,33.259,62.281,0.075,29.172,312.559,2024-04-23 02:20:00
"4/23/2024 2:25:00 AM",40.955,0,33.204,62.364,0.071,22.975,171.327,2024-04-23 02:25:00
"4/23/2024 2:30:00 AM",40.203,0,31.551,62.406,0.065,21.323,123.816,2024-04-23 02:30:00
"4/23/2024 2:35:00 AM",39.416,0,29.928,62.365,0.049,15.844,110.521,2024-04-23 02:35:00
"4/23/2024 2:40:00 AM",37.579,0,32.975,62.062,0.151,19.816,190.92,2024-04-23 02:40:00
