"","date","humidity","temperature","pm1.0_atm","pm1.0_atm_a","pm1.0_atm_b","pm2.5_atm","pm2.5_atm_a","pm2.5_atm_b","pm2.5_cf_1","pm2.5_cf_1_a","pm2.5_cf_1_b","sensor_id","PM2.5"
"4862","2024-02-08 19:00:00",37.8,34.8518518518519,11.139,10.65,11.628,14.0518333333333,13.6746666666667,14.429,14.3208333333333,13.9273333333333,14.7143333333333,"Dona_Suzana_indoor",9.99575666666667
"4863","2024-02-08 20:00:00",41.4666666666667,34.2222222222222,15.9946666666667,15.3436666666667,16.6456666666667,20.3141666666667,19.862,20.7663333333333,20.3153333333333,19.8643333333333,20.7663333333333,"Dona_Suzana_indoor",12.820808
"4864","2024-02-08 21:00:00",40.6666666666667,35.3333333333333,11.0778333333333,10.62,11.5356666666667,13.4216666666667,13.1856666666667,13.6576666666667,13.4216666666667,13.1856666666667,13.6576666666667,"Dona_Suzana_indoor",9.27748666666667
"4865","2024-02-08 22:00:00",40.9666666666667,35.037037037037,9.879,9.52966666666667,10.2283333333333,11.584,11.402,11.766,11.584,11.402,11.766,"Dona_Suzana_indoor",8.28868933333333
"4866","2024-02-08 23:00:00",41.2666666666667,34.6296296296296,8.89483333333333,8.64833333333333,9.14133333333333,10.4188333333333,10.328,10.5096666666667,10.4188333333333,10.328,10.5096666666667,"Dona_Suzana_indoor",7.652282
"4867","2024-02-09",41.9666666666667,34.2592592592593,8.711,8.63966666666667,8.78233333333333,10.1681666666667,10.219,10.1173333333333,10.1681666666667,10.219,10.1173333333333,"Dona_Suzana_indoor",7.46059266666667
"4868","2024-02-09 01:00:00",42.3103448275862,33.8505747126437,7.78534482758621,7.61793103448276,7.95275862068966,9.01086206896552,9.00896551724138,9.01275862068966,9.01086206896552,9.00896551724138,9.01275862068966,"Dona_Suzana_indoor",6.82454
"4869","2024-02-09 02:00:00",42.9615384615385,33.4188034188034,6.40480769230769,6.35076923076923,6.45884615384615,7.3775,7.51576923076923,7.23923076923077,7.3775,7.51576923076923,7.23923076923077,"Dona_Suzana_indoor",5.91252538461539
"4870","2024-02-09 03:00:00",42.9666666666667,33.1111111111111,6.3415,6.286,6.397,7.32066666666667,7.39466666666667,7.24666666666667,7.32066666666667,7.39466666666667,7.24666666666667,"Dona_Suzana_indoor",5.88230266666667
"4871","2024-02-09 04:00:00",42.9333333333333,32.7962962962963,7.58016666666667,7.55733333333333,7.603,8.86416666666667,8.946,8.78233333333333,8.86416666666667,8.946,8.78233333333333,"Dona_Suzana_indoor",6.69397
